VA1,VM1,Sigma1,PM1,VA2,VM2,Sigma2,PM2,StatisticDataT2,L2
0.325206518,0.447256982,1.717945457,279,4.596690178,4.986298561,6.715551376,119,0.052000046,239.9400024
0.325274676,0.447069675,1.707588911,278,4.596351624,4.966639996,6.585361004,121,0.051996231,239.9200439
0.325149894,0.443334639,1.714199901,278,4.597112656,4.991645336,6.881927013,125,0.05200386,240.0100098
0.325106174,0.439996541,1.707905769,278,4.607483864,4.999993324,7.16391468,125,0.052003145,240.5800171
0.325386703,0.449997336,1.711932302,279,4.597363949,4.966558456,7.041928768,116,0.051998854,239.9499512
0.325282902,0.446070731,1.708274722,278,4.603944778,4.981874466,6.712655544,124,0.0519979,240.3200073
0.325255424,0.446686387,1.702218652,279,4.6127038,4.989838123,6.563970566,126,0.052000046,240.8200073
0.325110316,0.44622618,1.714695573,277,4.604842186,4.989983559,6.740299702,125,0.052001953,240.4299927
0.325122565,0.443337023,1.70707202,279,4.622403622,4.99011755,6.093340874,127,0.051000118,236.5800171
0.325257868,0.449997336,1.712723613,279,4.602329731,4.978077888,7.187350273,121,0.052004099,240.2299805
0.325290561,0.44999972,1.709651709,280,4.614691257,4.983338356,6.627895355,125,0.05200386,240.9299927
0.325244099,0.446525037,1.697449923,278,4.614253998,4.991734982,6.764347553,124,0.051999807,240.9000244
0.325164884,0.443329304,1.700539589,279,4.613071918,4.993348598,6.805685043,126,0.052000046,240.8699951
0.325266927,0.449350834,1.710267782,279,4.635837078,4.98338747,5.397598267,135,0.051003933,237.2999878
0.325277299,0.449733794,1.716721296,280,4.610800743,4.996947765,6.543623924,123,0.05200386,240.7200317
0.325251669,0.449515551,1.713725209,279,4.607705593,4.970434666,6.440683365,126,0.052000999,240.5400391
0.325241238,0.446811497,1.70315814,278,4.605688572,4.956773281,5.974550724,116,0.051999807,240.4400024
0.325175971,0.446222007,1.70805645,279,4.613006115,5.000015736,6.453557491,127,0.051995993,240.8499756
0.32535544,0.446663678,1.712110043,279,4.650511742,5.003302097,5.517559052,137,0.051000118,238.1000366
0.325204402,0.446816713,1.708925962,279,4.648108959,4.97662878,5.402903557,144,0.050997019,237.9400024
0.325315684,0.449720442,1.714801311,280,4.647904873,4.986757755,5.231869698,132,0.051002979,237.9199829
0.325252026,0.447287917,1.703978896,279,4.64427948,4.981714725,5.3102355,139,0.050997019,237.7300415
0.32530129,0.449503213,1.702188373,278,4.61507225,4.97352314,6.307395935,128,0.051995993,240.9199829
0.325277686,0.446523935,1.716772676,278,4.615387917,4.95178318,5.776034355,131,0.052000999,240.9700317
0.325203389,0.446675628,1.712323427,278,4.620779991,4.973348618,5.909967422,129,0.052000046,241.25
0.325154662,0.439999372,1.707201481,278,4.627770901,4.986809731,6.102821827,132,0.05200386,241.6499634
0.325186402,0.443326831,1.713378549,278,4.623579502,4.996685505,5.911782265,132,0.052003145,241.3999634
0.325200737,0.453326374,1.720691681,279,4.649200916,4.990017414,5.152451038,135,0.051003933,237.9899902
0.325312495,0.446661294,1.706869841,278,4.648465157,4.993293762,5.397062778,138,0.05099988,237.9799805
0.325268447,0.4471187,1.715680003,276,4.585753441,4.980065823,7.141376495,110,0.051995993,239.3399658
0.325344086,0.450535297,1.718322039,276,4.580658913,4.979635715,7.499854565,107,0.052002907,239.0199585
0.325316936,0.446686417,1.711510181,278,4.619738579,4.981740952,5.782764435,128,0.051002979,236.460022
0.325235993,0.443334639,1.718339324,278,4.609628201,4.978410244,6.676018238,123,0.052004099,240.6500244
0.325203449,0.446670175,1.705846548,279,4.597956181,4.988102436,6.800463676,122,0.052000046,239.9899902
0.325204909,0.44999972,1.717357278,278,4.608246803,4.979963779,6.655993938,125,0.052000046,240.5800171
0.325398475,0.449998915,1.71936512,277,4.602453709,4.99341917,6.956443787,123,0.051995993,240.2599487
0.325239182,0.436800212,1.703691959,277,4.609886169,4.996691227,6.88833189,117,0.051995993,240.6499634
0.32530266,0.453173906,1.723849297,277,4.625687599,4.990081787,6.340848446,128,0.051997185,241.5
0.325268745,0.44652319,1.710173965,279,4.613459587,4.986656189,6.620552063,115,0.052000046,240.8599854
0.325324863,0.443179935,1.705519199,278,4.618192673,4.983344078,5.975648403,129,0.052000046,241.1199951
0.325408995,0.450579911,1.720610023,278,4.60883379,4.980261326,6.06850481,128,0.051995993,240.6099854
0.325418562,0.450030804,1.719699621,278,4.614016056,4.989861965,6.541026592,127,0.052000999,240.9199829
0.3251127,0.443371177,1.711960912,278,4.619093418,4.996653557,6.016274452,131,0.05200386,241.1799927
0.325076997,0.44318223,1.714293838,278,4.61713171,5.003336906,6.530375004,129,0.052000999,241.0499878
0.325398743,0.449989527,1.713456869,278,4.627239227,5.016796589,6.224833488,132,0.051998854,241.5999756
0.325413555,0.450573444,1.712910414,279,4.618905544,4.980084419,5.928473949,133,0.052000999,241.1699829
0.325358897,0.446178705,1.71271348,279,4.640684128,4.998370647,5.408322811,135,0.05099988,237.539978
0.325213283,0.443905264,1.713221908,277,4.642726421,4.980083466,5.363490105,136,0.051002026,237.6500244
0.325369865,0.445883065,1.715735435,279,4.64418745,4.988358498,5.430209637,137,0.051002979,237.75
0.325101256,0.439990014,1.718892813,276,4.648139477,5.000030994,5.564723492,138,0.051000834,237.9400024
0.325322539,0.443335414,1.711790681,280,4.63993597,5.00033617,5.601678848,138,0.051000834,237.5099487
0.325359553,0.450455785,1.717384219,279,4.654081345,5.010056019,5.397092342,132,0.051003933,238.2699585
0.325328678,0.443324447,1.715686798,278,4.648849964,4.98666048,5.351690769,138,0.050997972,237.9599609
0.325279385,0.449853599,1.713594913,278,4.651182175,4.981873035,5.465792656,137,0.050994158,238.1099854
0.325284272,0.443907857,1.717638016,279,4.617316246,4.996708393,6.412714481,127,0.051995993,241.0700073
0.325318336,0.446521521,1.714271665,280,4.65099287,4.991752625,5.272697449,142,0.051000118,238.0899658
0.325201154,0.443908632,1.716793776,279,4.620614052,4.969722271,5.981599331,131,0.052000046,241.2299805
0.325345933,0.440135419,1.702777505,275,4.62904501,4.983311176,5.489243507,131,0.051999807,241.6600342
0.325355947,0.443371177,1.710435629,279,4.625186443,4.969993114,5.454310417,132,0.051995993,241.4799805
0.325435042,0.446719378,1.716993332,279,4.63166523,4.998361111,5.768501759,139,0.051999092,241.8200073
0.325528383,0.449998915,1.725379586,279,4.636537552,4.986345291,5.741874218,139,0.052000046,242.1000366
0.325419754,0.447109163,1.716650724,279,4.628487587,5.003319263,5.969974995,134,0.051995993,241.6699829
0.325408995,0.453925431,1.722237706,279,4.5855546,4.983420849,7.833942413,109,0.052000046,239.2799683
0.32531476,0.443326056,1.701159239,279,4.607868671,4.983280659,6.600821972,122,0.052000046,240.5599976
0.325418085,0.446662873,1.712873578,278,4.603618145,4.980127335,6.488107681,127,0.052000046,240.3300171
0.324799746,0.43723163,1.673543572,276,4.596133232,4.956827641,6.098530293,123,0.052000999,239.8900146
0.325295389,0.443336219,1.709496737,278,4.593427658,4.990096092,7.010839462,116,0.052004099,239.7699585
0.325282216,0.442730099,1.71232307,278,4.597045898,4.971717358,6.832181931,120,0.052000046,239.9500122
0.325260967,0.443331748,1.705501676,279,4.60730505,4.958163261,6.135715485,125,0.051995993,240.5100098
0.32519713,0.446509928,1.713223219,278,4.598026752,4.965261459,6.71269846,121,0.052000046,240.0100098
0.325346649,0.446181357,1.707587957,279,4.602015495,4.978322029,6.718397617,122,0.052000046,240.2099609
0.325307846,0.442909002,1.702047825,279,4.60507679,4.973328114,6.477659225,123,0.052000999,240.3900146
0.325291812,0.442717135,1.70789063,279,4.610611916,4.990037441,6.353083134,128,0.051999807,240.6799927
0.325474113,0.449998915,1.72159338,279,4.614878178,4.979990005,6.030182362,129,0.052000046,240.9099731
0.325385094,0.449242234,1.718632102,279,4.618649483,4.998431206,6.470897198,132,0.051995993,241.1499634
0.325440913,0.446655899,1.718240619,279,4.631027699,4.986744881,6.034941196,136,0.051995993,241.7999878
0.325371385,0.449402153,1.716736555,279,4.674149036,5.006933212,4.973782539,146,0.05099988,239.2900391
0.325356185,0.443325251,1.713930964,278,4.648001671,4.976706505,5.139307976,136,0.051002026,237.9400024
0.325420409,0.440596074,1.708270907,279,4.635994911,5.01008749,5.667365074,131,0.051003933,237.3200073
0.325034946,0.439419925,1.653703928,279,4.615424156,5.003516674,6.613862038,126,0.05200386,240.9299927
0.325544685,0.449998915,1.721054316,278,4.606154442,4.990072727,6.91963768,121,0.051995993,240.4299927
0.325485736,0.449664205,1.714722276,278,4.614300251,4.996584892,6.635437965,125,0.052004099,240.9099731
0.325475603,0.452692181,1.715656757,279,4.606741905,4.985230446,6.515349388,124,0.052000046,240.4700317
0.325116634,0.449454606,1.667038679,279,4.635100842,4.986614704,5.389520168,131,0.050996065,237.1999512
0.324968815,0.443323642,1.662593842,278,4.63714838,4.991631031,5.625671387,132,0.051002026,237.3300171
0.32504499,0.443337023,1.665040255,279,4.636752605,4.99508667,5.596260548,128,0.051002026,237.2999878
0.324963808,0.443326056,1.660324097,277,4.643350601,4.983373165,5.292717934,133,0.051005125,237.6799927
0.324928671,0.43667236,1.652921915,278,4.609780312,4.983513355,6.361154079,126,0.052000046,240.6199951
0.324969888,0.436697513,1.654998422,278,4.616053104,4.981469154,6.221541882,125,0.052000046,240.9400024
0.32498759,0.436805964,1.65324986,278,4.620597363,4.979848862,6.126601696,126,0.0519979,241.2299805
0.325161964,0.447122991,1.665514231,277,4.633916378,5.00347805,6.186084747,130,0.052000046,241.9400024
0.325549215,0.44999972,1.718850732,278,4.606397629,4.971515656,6.313246727,123,0.052001953,240.4700317
0.325442165,0.449515551,1.716240764,279,4.618812561,5.006682873,6.654299259,125,0.051999092,241.1199951
0.325108916,0.446662873,1.664633989,278,4.641290188,5.013212681,5.540756702,130,0.051000118,237.5499878
0.325082183,0.446675867,1.668801785,278,4.642055511,4.999742031,5.188853264,131,0.051003933,237.5799561
0.325004548,0.440398186,1.662016869,279,4.65049696,4.98673296,5.001946449,139,0.051002979,238.039978
0.325128138,0.43998763,1.657397985,279,4.659701824,4.99844408,5.121851921,138,0.050995827,238.5200195
0.325050801,0.439423263,1.655501246,277,4.656805038,5.003241539,5.418865204,136,0.05099678,238.3599854
0.325123131,0.443323225,1.663555384,278,4.621263504,4.980163574,5.869261742,127,0.051995993,241.2299805
0.325056046,0.439508975,1.659774303,279,4.655145645,4.993367672,5.178205013,140,0.05099988,238.2800293
0.325148433,0.439415306,1.664294243,278,4.666544914,5.001799107,5.272302628,139,0.051002979,238.8899536
0.325024903,0.436515063,1.657087326,278,4.658328533,4.983603001,5.141073704,138,0.05099988,238.4400024
0.325085968,0.439985573,1.661074519,278,4.661710739,4.988391876,5.162858486,142,0.051000118,238.6199951
0.325028956,0.443361014,1.673597574,279,4.66042614,4.989934921,4.909092426,135,0.051004171,238.539978
0.325165421,0.443897188,1.668115139,279,4.647044182,4.986689091,4.983272076,140,0.051001072,237.8299561
0.325133234,0.443337023,1.657624245,279,4.657101631,4.976766109,4.755347729,140,0.050995111,238.3400269
0.325137705,0.43655777,1.657517314,279,4.66168499,4.994941711,4.940621376,138,0.051000118,238.6099854
0.325209022,0.439381123,1.668390751,278,4.664256096,4.983302593,4.860796928,143,0.051004171,238.7699585
0.325053304,0.439989209,1.659855008,278,4.604516029,4.975135326,6.183990002,122,0.051995993,240.3099976
0.325273842,0.446514398,1.662439346,276,4.608427048,4.954594612,5.544202328,128,0.052000999,240.5599976
0.325122237,0.439840972,1.653872013,276,4.630586624,4.951649666,4.85512495,128,0.052000046,241.7199707
0.325096965,0.446981996,1.669517875,277,4.634940147,4.98664856,5.641165257,132,0.052000046,241.9799805
0.325200289,0.446660489,1.666820168,277,4.643805981,4.989696503,5.183197021,141,0.051995039,242.4299927
0.325213611,0.443463624,1.660648227,278,4.661101818,5.00662756,5.106058121,135,0.05099988,238.5700073
0.325153917,0.439514011,1.664739728,278,4.666668415,4.998314381,4.903132915,140,0.051002979,238.8900146
0.325187057,0.437233716,1.655645967,277,4.648013115,4.975345612,4.727070332,138,0.05099988,237.8900146
0.325240403,0.442889601,1.666195869,278,4.647659779,5.008487225,5.518620968,136,0.052002907,242.6699829
0.325197488,0.440583587,1.659184337,278,4.673268318,5.016563416,5.12143898,137,0.05099988,239.2299805
0.325175434,0.442752093,1.66196537,277,4.675527573,5.004668236,4.728861332,141,0.050996065,239.3599854
0.325457841,0.44663915,1.71852088,279,4.646006107,4.946697235,4.458804131,144,0.051004887,237.8099976
0.325500339,0.446670651,1.721607566,278,4.627162457,5.004783154,5.973041534,132,0.052001953,241.5800171
0.325536162,0.452601463,1.720890403,278,4.662398815,5.000085354,5.247731209,146,0.051003933,238.7099609
0.325576723,0.446685404,1.716062784,279,4.627605438,4.971895218,5.92551899,129,0.052003145,241.6400146
0.325508505,0.447243869,1.717767358,279,4.661129951,4.993360519,5.213157177,145,0.051000118,238.6199951
0.32508871,0.443365097,1.681894064,274,4.662551403,4.998105049,4.81609869,138,0.051005125,238.6699829
0.325134397,0.443347752,1.681284189,277,4.669232368,5.010511398,5.085042953,137,0.051003933,239.0200195
0.325037986,0.443909943,1.659403324,277,4.667944908,5.006586075,5.013829231,136,0.051000118,238.9400024
0.325021863,0.443459064,1.66325593,278,4.664318562,5.014925003,5.227957726,137,0.05099988,238.7399902
0.325075954,0.446520597,1.664698005,279,4.660124779,5.008364201,5.324868202,133,0.05099988,238.5400391
0.325119793,0.44739449,1.667329907,279,4.656386852,5.000144958,5.095371723,136,0.050998926,238.3300171
0.325068563,0.446694821,1.665005088,278,4.672080517,5.036975384,5.192343712,136,0.050994158,239.1399536
0.325064808,0.446255267,1.660928726,279,4.651952267,5.001731873,5.805526733,136,0.051995993,242.8699951
0.325073779,0.436667055,1.660544872,278,4.660776138,4.993531704,5.095837593,132,0.05100584,238.5999756
0.325096875,0.44059208,1.658331394,279,4.663796425,4.993222713,5.035437107,140,0.051000118,238.7399902
0.325232506,0.449524522,1.672161698,278,4.671163559,5.006511211,4.972002506,145,0.051002026,239.1299438
0.325223565,0.44017756,1.657200933,278,4.67429781,5.010002613,4.94081068,140,0.05099988,239.2700195
0.325182557,0.443003744,1.659795046,276,4.677703857,4.999993324,4.851757526,143,0.050997019,239.4799805
0.32519263,0.439996541,1.659725904,279,4.663196087,5.013348103,4.963294983,132,0.051003933,238.7000122
0.325088978,0.440000176,1.655616522,279,4.693024158,5.000003815,4.747107983,151,0.051003933,240.2700195
0.325134426,0.437261105,1.663269401,276,4.682934761,4.995373726,4.544421196,145,0.051003933,239.710022
0.325170904,0.44003436,1.670817375,278,4.664346695,5.023418903,5.539440632,142,0.051995993,243.5499878
0.325182468,0.437253088,1.657604337,278,4.686933994,5.011474133,4.817769527,142,0.051000118,239.9400024
0.325242698,0.446820438,1.67158711,278,4.666594982,4.966630459,4.820429325,139,0.05099988,238.9000244
0.325343698,0.443361014,1.667168498,275,4.674512863,4.989951134,4.786479473,145,0.051000118,239.289978
0.325393528,0.446526289,1.670839429,276,4.669871807,4.986659527,4.889007092,141,0.050995827,239.039978
0.325265616,0.449994415,1.665543556,277,4.677600384,5.005242348,5.070647717,140,0.05099988,239.4799805
0.325165421,0.437073112,1.659773946,277,4.670134544,5.029965401,5.201135635,137,0.050995827,239.039978
0.325393498,0.443909943,1.669757128,278,4.668050766,4.99665308,5.089335442,139,0.050996065,238.9299927
0.325142831,0.446662068,1.66731894,276,4.669373512,4.996840954,5.101941586,130,0.051000118,239.0200195
0.325376004,0.447249293,1.669023752,278,4.670471668,4.999814034,5.011771202,136,0.050997019,239.0800171
0.325236619,0.4404459,1.667152047,278,4.645558834,4.99656105,5.650562763,129,0.05200386,242.5599976
0.325279862,0.446493179,1.670498013,277,4.640384197,4.979837418,5.446670532,133,0.051995993,242.25
0.325306296,0.446676731,1.670611024,278,4.669444084,4.970043182,4.797111034,146,0.050996065,239.0199585
0.325387508,0.449989527,1.66896677,278,4.673830032,4.981579304,4.903815746,147,0.051003933,239.2700195
0.325447738,0.450139731,1.669625401,278,4.677811146,4.997013092,4.976891518,146,0.050999165,239.460022
0.325334013,0.446797341,1.675719619,276,4.68351841,5.015164375,5.036779404,143,0.050997972,239.7600098
0.325223982,0.437243909,1.662524104,279,4.667581081,5.023360729,5.67892313,138,0.052000046,243.7200317
0.325317174,0.443192542,1.666156769,279,4.665342331,5.011638165,5.516985893,142,0.052000999,243.6099854
0.325175822,0.439989209,1.671420217,279,4.681636333,4.993442059,4.647902489,143,0.051004171,239.6499634
0.325155139,0.439970344,1.662195444,279,4.681250572,5.008223057,4.716868877,142,0.051004171,239.6299438
0.325170964,0.440136224,1.66287291,278,4.680382252,5.005247593,4.588451862,145,0.05099988,239.5700073
0.325182319,0.443619937,1.659351468,278,4.728738308,5.015053272,4.106426239,168,0.050004959,237.3099365
0.325209945,0.449326217,1.678204656,274,4.690029621,5.033207893,5.258862972,141,0.051005125,240.1400146
0.325185686,0.443318427,1.670019388,277,4.676939011,4.99670887,4.915874481,148,0.051004171,239.4000244
0.325258791,0.443332732,1.671286464,278,4.683039188,5.011724472,4.872175694,151,0.05099988,239.7299805
